sample_id,forecast_date,forecast_year,monsoon_month,region,latitude,longitude,elevation_m,lead_time_hours,regime,nwp_rainfall_mm,nwp_temperature_c,relative_humidity,specific_humidity,wind_speed_ms,surface_pressure_hpa,vertical_velocity_pa_s,sea_surface_temperature_c,sst_anomaly_c,mjo_phase,enso_index,iod_index,orographic_factor,coastal_distance_km,forecast_error_mm,observed_rainfall_mm,heavy_rainfall
15032,2011-06-07,2011,6,peninsular_india,15.98125903684289,77.92628250183286,156.2549824965702,104,monsoon_low_depression,4.630520983186906,30.119596824384775,77.14086128779155,14.700730556256786,7.7842998565299855,1006.2403131657181,-0.22306811233546617,27.658828728920344,0.8508536391677666,2,-1.1390158684069673,0.36780713254089514,0.26153024623708354,112.66897020420139,13.757562917031462,18.38808390021837,False
15033,2025-09-20,2025,9,northeast_india,28.758804969625288,95.14303720599955,310.19858228264525,109,active_monsoon,4.896934417097985,30.596773153129217,92.31397015552503,17.734897267587574,13.912247211104182,1004.0671633619285,-0.2009945683981236,26.585459087400537,-0.05856630733007361,4,-1.4162337358549975,-1.7286218051195839,0.08690666618518221,105.82112330494715,14.945202510217342,19.842136927315327,False
15034,2019-07-03,2019,7,east_coast,11.085197738094898,84.30728661569022,84.71198859068465,79,monsoon_low_depression,3.2999988579736432,28.079769243708025,57.019586323088674,14.344946012254537,3.898452174309533,1010.9979793452829,0.03743825985382266,28.229325118328767,0.1071427072797714,1,0.9490645556111811,-0.32466535320353807,0.0,30.781355869645644,9.226614347093854,12.526613205067497,False
15035,2013-07-21,2013,7,west_coast,9.088729978506517,71.61215084718721,230.6087085192695,91,coastal_orographic,15.671610101520226,22.42729154448188,98.93301884068981,15.057436139682874,10.449012983393246,1015.2933031075816,-0.19512509983692292,26.46390786004168,0.5466029564895358,1,-0.6290371792297578,0.6335797613988541,0.38191568499309403,2.8514377526438044,23.944460671406986,39.616070772927216,True
15036,2018-06-08,2018,6,west_coast,21.347789719177257,74.03497032214662,102.87833523451584,92,active_monsoon,1.4451056761510657,29.290368793048977,67.59610525137876,18.817836904224734,9.18609175587913,1006.6087480982391,-0.11889362887299405,28.864837741277587,-1.089284610475333,5,-0.24554103247820613,0.3895423779407623,0.34494053987345313,90.94813239085867,3.249195981991631,4.694301658142697,False
15037,2011-08-11,2011,8,east_coast,14.42410366067091,83.70603665312012,123.81470909617435,31,active_monsoon,1.5423072978461057,33.2698724331804,77.4281897223947,13.30968054196136,14.187496626350931,1014.3401574097995,0.11417715728160893,28.730437968195574,-0.915487305038334,6,1.67095806812862,0.01562750116106872,0.4295911132967208,30.965525916841635,8.615233637280708,10.157540935126814,False
15038,2022-09-07,2022,9,east_coast,10.071280015253548,82.96384269355684,280.8886294164805,30,active_monsoon,3.690973730597428,26.696755634555846,79.237872402346,13.483858775453148,17.022859348353442,1019.411073662643,-0.24054505169194534,28.358627198822944,-0.4501960906067874,3,-1.0610444457999906,-0.05463079530721432,0.4345361699194927,20.935185584984623,15.829229906375442,19.52020363697287,False
15039,2018-07-04,2018,7,central_india,20.358575862818878,75.8927830693825,253.63374581797896,64,break_monsoon,3.368271095084353,28.369784044042703,78.82203771903198,17.53414049412865,0.8900982030949094,1001.798535762206,-0.4062728807791962,28.33041470314637,-0.799729019389633,8,0.6865321794574313,0.3076815508464699,0.2841799363997758,151.2541072025823,4.785005704994796,8.153276800079148,True
15040,2021-06-08,2021,6,peninsular_india,9.608551926994974,79.85515423680803,371.84888225791616,116,break_monsoon,4.653805455842127,22.330773278707074,57.24425779034044,10.16809596724057,6.528840914914133,1012.5104866265025,0.19163621408212175,28.393221284281836,1.0653323191040516,7,-0.036050017007984964,0.5801244368895648,0.31236239955650685,133.11608645982037,-2.267827470638154,2.385977985203973,False
15041,2025-07-11,2025,7,northeast_india,27.202380954438052,90.9542630628672,892.1754920560318,80,break_monsoon,2.3411121458640456,32.16017570431614,91.37958835188554,18.533681712350095,,990.5220179747454,-0.08890927902380877,25.70184064535208,-0.10637328601344159,2,-0.4873277244939257,0.2923747805680586,0.17308878488114957,875.4145430579503,-1.01896023552802,1.3221519103360255,False
15042,2025-07-06,2025,7,north_india,26.66091589613826,88.53764481501295,404.21606773540157,102,active_monsoon,7.157186819050964,28.944596035510465,64.64944611093935,16.69458961418131,6.0689230904502,995.4622979493562,-0.059378564142675214,26.008012998038055,0.5244898202753421,1,-2.213106400903277,0.7258953879794445,0.03578017606412545,146.2394232289127,8.918731846655874,16.075918665706837,False
15043,2015-07-11,2015,7,west_coast,21.491373729397957,75.7059142965475,79.10281428212333,106,active_monsoon,1.8411173621716925,26.26394006683514,71.70610953243097,12.231409881234553,3.469973784275867,1004.0311006459543,0.05909904883406509,27.36139191241848,-1.4193166182506722,5,1.304404780759929,0.13761772101561387,0.4278169642656817,130.28664631080613,2.5817259034146627,4.422843265586355,False
15044,2016-07-28,2016,7,west_coast,10.162116047022273,70.99266792792794,340.4728327153508,41,active_monsoon,4.89984132741905,28.465936841446695,87.71124095685386,,12.152900109721894,1020.1192570835575,-0.1518361684280234,26.543797368713427,-0.9124004917477857,2,-0.4288982617505607,-0.6446627884958737,0.40247392481618943,275.8226542302987,17.461651105556406,22.361492432975457,False
15045,2022-08-03,2022,8,north_india,29.02173181540167,74.29924058911332,287.35696303470627,54,western_disturbance,12.58778015838172,24.37822378653031,69.49758080848001,14.22981103355212,4.611492866417601,999.0971327566646,0.1369620460130489,28.954509497774893,0.9690592553339363,2,1.4505348892091552,-0.5048606154020824,0.2119623331875897,602.2703554085145,4.170180805868602,16.757960964250323,False
15046,2014-07-01,2014,7,north_india,29.43698016324278,77.4239792635365,426.0220423360051,62,active_monsoon,9.974085733562159,24.387210240930003,,18.619967300892988,4.6277436509098315,984.7603150076507,-0.05419713235793319,28.523748819015864,0.6001555220444736,5,0.12265400340038282,0.4520036465367401,0.22188064584937148,715.9526610549881,13.42126997237176,23.39535570593392,False
15047,2015-08-23,2015,8,peninsular_india,11.75562379022233,74.01778095856504,249.33323269252725,118,monsoon_low_depression,,21.53590630207157,72.73950591048823,16.717022388063413,1.1990204477793658,1011.3586457615025,-0.1788499228569692,27.53958522230447,-0.2274962282073687,3,-0.6226001644710496,-0.4029839330619406,0.13821348920626084,594.7471451446088,15.955834752093914,18.600574604595366,True
15048,2019-09-10,2019,9,central_india,25.413085906383856,81.71860055739566,421.95765877746624,69,active_monsoon,1.3851404557709437,26.682139727835146,77.34327002628255,16.2164548174787,4.501350522923534,1012.0204960491061,0.009426185773525261,26.35001395010798,0.005015394065012932,6,1.7583683753192392,1.1412537695941838,0.16510254699662563,358.3547590990626,5.8905156166439365,7.27565607241488,False
15049,2013-08-05,2013,8,northeast_india,24.61916366193198,92.82243208038966,519.30222684765,106,break_monsoon,3.016836571609504,24.137868225496145,50.58824397333455,14.348267323357254,1.4134895804925498,1006.5368697569075,-0.09706855083847304,30.945861328879122,0.1987323902177148,1,-0.3068540089504243,-0.29272191780613965,0.23888901178246197,71.41700266985748,-3.7629733975730764,0.0,False
15050,2025-06-10,2025,6,central_india,15.75306148009672,81.19739683675039,1125.0538700149516,24,active_monsoon,3.3648221758142878,23.016112712147027,83.42530088472392,18.82527742245255,4.130469282696962,1012.4568001826689,-0.10391350495345171,31.129110294963404,0.23617467555042249,6,-0.6001213697772296,0.43370868326172207,0.3175166348717409,265.06517328486694,12.740501845307705,16.105324021121994,False
15051,2021-07-15,2021,7,north_india,33.26789096219423,83.25357827747845,362.25222335894557,40,active_monsoon,10.717367756990086,24.99226759367635,82.11706694332615,20.784202790306836,5.641349140598022,986.0676364021443,-0.2149679443067712,29.608602031374065,0.366314499505708,1,0.7018458600548244,-1.0742144158557656,0.22494216007113052,183.1134712431912,13.943265371159208,24.660633128149293,False
15052,2025-06-22,2025,6,peninsular_india,11.004829233774668,81.54719122566696,570.7441553208116,29,coastal_orographic,4.623701964167417,21.631089898245964,66.15032318473038,15.881076868939452,7.687501508074588,1012.6849860333721,-0.06126496393904204,26.758150191659077,1.23524935398611,6,0.6480938063529287,0.36492881434715196,0.18901636323249923,272.91835692539075,7.956935863595633,12.580637827763049,False
15053,2012-06-06,2012,6,west_coast,16.989428592968164,71.71508856668561,171.87246774862697,59,break_monsoon,9.267270583900086,19.900558289901525,,13.796477313655547,3.0704497578828476,1013.3074927265425,-0.26229459222290835,27.019405042348524,0.11073047950664461,5,-0.2042367015063235,-0.9203124656417894,0.2941606155692792,146.29806062128034,12.528648686456386,21.79591927035647,False
15054,2014-08-23,2014,8,northeast_india,22.2845873906289,90.12192250623646,441.42148244418985,86,coastal_orographic,1.4633465998441055,28.945006054316874,79.91930004917863,17.8698118364238,6.275179485225532,1014.2299352179919,-0.18650179273547446,29.50578215499369,0.23242939089570028,4,0.5725860402019769,0.08598474037478787,0.0,8.49770933491491,6.411522256094165,7.874868855938271,False
15055,2015-06-20,2015,6,east_coast,13.737291071627013,84.94756865160018,104.16216888964236,57,break_monsoon,0.7406172616037507,29.26680497448215,86.74643758373425,13.455485546122304,19.129329726208624,1007.8834709775155,0.10522107343828545,28.608039691516137,0.8597006494493944,3,0.04714207708161547,0.5415613528152996,0.4328431343983997,37.68191177621261,-4.136107084661337,0.0,False
15056,2015-09-17,2015,9,peninsular_india,15.809248121246048,80.71828034386361,125.2854927779206,79,break_monsoon,1.2450345366667501,28.618134870529335,70.05839825953497,14.413947906610794,3.3666528719535407,1013.3051226056645,-0.1859007592569632,28.622432128820115,-0.5533781815668395,5,0.32902594425700554,-0.3904091897429294,0.020794142724773507,203.6200193668145,-5.268656488850757,0.0,False
15057,2025-08-27,2025,8,east_coast,10.088922788190722,78.49239187248607,304.4912483906873,67,monsoon_low_depression,4.69247773340363,31.297658369886097,68.60560519135893,9.220729973658498,7.054323113863912,1020.2730908258795,-0.061818974099349666,29.704649422883136,-0.10278531805193722,2,-0.08161877534840686,-0.4655966192145832,0.6196745817643106,77.66553851970383,10.855030778152694,15.547508511556323,False
15058,2014-08-08,2014,8,north_india,28.754235596834256,85.88956811960094,241.459257388321,103,break_monsoon,1.2658548094548556,30.316541998581805,77.28120559315198,9.400778683258505,6.097583864261838,997.1666610990812,0.04506331692208747,29.016046913249376,-0.3372043462327921,5,2.0962872027655157,0.3272891418474707,0.31362256883689715,82.24807555665589,-4.906512022610717,0.0,False
15059,2023-08-02,2023,8,peninsular_india,14.999032803625905,78.193011257027,543.3293425274968,31,active_monsoon,4.168075490218723,23.473860838701142,80.47313398866861,18.044262107134568,1.522192826071871,1000.7735131755544,0.0030313483673638647,28.081222216917265,0.7613912022130421,2,-0.3550294355257341,0.656105494304587,0.1475801452979483,36.934491945192,15.157334516945552,19.325410007164276,False
15060,2025-08-11,2025,8,peninsular_india,13.271299609422861,83.8252780610389,1831.295629447641,86,break_monsoon,1.495272274624891,24.07271019957297,69.89744585172649,14.563130725217224,1.8661378039484298,1014.6668415749895,0.05037122552269482,28.233644437120034,1.593429091658583,8,0.17055728987091948,0.06745210832667711,0.5735440766578603,460.15485671230863,0.966384747277691,2.4616570219025817,False
15061,2025-08-31,2025,8,central_india,26.82062369267029,74.71348950215841,1007.6789450886448,67,monsoon_low_depression,3.864933626955042,26.5269415975653,80.64836034348816,14.31701821465643,5.905683592951182,1009.9049629999556,0.120354079236774,28.62354575180371,-0.03271944423988643,8,0.6488219552743594,0.0394796919958031,0.023457937604070223,4.670848867970392,9.320008654754906,13.184942281709947,False
15062,2010-06-26,2010,6,west_coast,16.521288604982743,73.65853945257558,67.30780598867835,115,coastal_orographic,11.482097056367769,23.16554774480714,78.59925763493654,15.900226496945349,4.7697828647145855,1011.0680700699072,-0.04429378270169973,26.780763103612784,-0.708375799439417,1,0.43452726961890686,-0.5528740642295015,0.3990025802847719,88.75543560523988,20.55291664366316,32.03501370003093,True
15063,2025-09-26,2025,9,east_coast,9.904098710982579,78.50722484451225,86.05622703715974,81,monsoon_low_depression,5.723136279040496,25.56216437385891,80.76463245431677,11.221629309622049,7.160077488608737,1001.75678509528,0.08764221432232228,27.412158014587586,1.431950290013205,6,0.12521686082977274,0.9980877146269818,0.39131652041254833,14.294618107800696,11.415258251394832,17.138394530435328,False
15064,2011-06-12,2011,6,north_india,33.73448762422094,76.0615990159069,131.46956978459627,76,western_disturbance,3.2024287725086737,30.369032050651924,85.48995630705754,20.658418835893023,6.11595168565652,993.7605950704356,-0.07205039402571028,29.847955854282496,0.5930057552596015,3,-0.9285501907053476,1.3100958129985112,0.14361937709632747,391.2013420289818,10.808382564666339,14.010811337175012,False
15065,2017-06-02,2017,6,central_india,20.22682612984093,80.2383161378639,1081.2562974461496,112,monsoon_low_depression,5.606368681749352,32.685485387076696,62.074076356907305,14.638886032231317,3.486266322623747,1015.8371347180732,-0.08644542118072429,29.86674404959573,1.0302462810789177,7,1.4417333587821135,-0.7982615083717159,0.2966500843031697,130.40836499295776,22.365625186415212,27.971993868164564,False
15066,2021-06-02,2021,6,north_india,33.771873017368506,68.15411973288909,245.92283862174295,66,monsoon_low_depression,13.121724160795052,30.967387756438846,81.26876862682565,18.999946176087324,8.823978650551753,974.6548023121013,-0.1696726287242686,29.95433261464366,-0.6624656917073254,5,0.14383868224876467,-0.17816525173253234,0.0,58.53235458176292,11.357051694510238,24.47877585530529,False
15067,2010-07-05,2010,7,east_coast,10.956198937749983,85.38005600707795,219.07625639125047,113,monsoon_low_depression,8.273467456547678,28.69528467031057,90.3552166732775,20.80457941102531,1.4045893703569934,1015.8910412935822,-0.11423163131337857,26.796123948158748,-0.31430158056434665,1,-2.151092185874077,0.8956543901348593,0.5775586906438416,134.8773254422115,27.90464088132597,36.17810833787365,False
15068,2011-08-31,2011,8,west_coast,22.319421663930363,69.19392714937287,177.7172549534532,62,break_monsoon,1.2378405766413942,29.527270419077063,77.75245726957371,14.270588441148945,7.016533227023272,1011.9406840487969,0.028246956594625096,29.130880546898517,-0.08516088368596633,8,0.7483231503868513,0.208417472962944,0.33792701960715793,72.0289841970407,-7.359613950165835,0.0,False
15069,2019-06-16,2019,6,himalayan,29.178261279474558,79.18788111117829,2442.049909015709,107,active_monsoon,4.177773884928522,25.467575381669477,44.669809580317846,8.854781041747941,5.35415220591409,996.2132605100223,0.1913352608289215,27.21292077172995,-0.6010058635262211,6,1.056552621821175,0.6050506166981146,0.8160619027945317,242.93534228609752,8.984105425467241,13.161879310395763,False
15070,2012-08-29,2012,8,west_coast,8.835241081632514,74.06697986464026,110.94460530357337,31,break_monsoon,3.980490273743607,24.68985067444395,70.0700783446772,16.35076265970814,,1032.641867245263,0.039116878380435274,28.061033843607188,-0.2249980124373945,3,1.640358258365206,1.211693001277912,0.20366723091116332,27.181630696465522,-7.971646853568734,0.0,False
15071,2014-06-21,2014,6,north_india,30.099653077498154,70.4360308032276,345.8924858842691,87,active_monsoon,13.413409794941836,25.67238785655384,67.179144114938,12.541185997812672,2.9159108437808667,995.30334010293,-0.23700199226766414,29.330108269166804,0.581541187474071,2,-0.38509918744097804,-0.5032143073754255,0.0,542.3033929085573,6.039907825620112,19.453317620561947,False
15072,2010-08-29,2010,8,east_coast,20.66895195838,80.50167624894836,134.96805127069848,79,break_monsoon,3.4638619953858187,28.55903028706429,95.04130582539395,16.931081442105125,8.404488504212612,1009.5122695591261,-0.10092446587876838,28.00460918970588,-0.577292294644671,5,3.0,0.08580305122542804,0.2191874127001666,42.04945041965605,-0.024974609517433577,3.438887385868385,False
15073,2016-08-21,2016,8,peninsular_india,14.179459396892597,81.12302169487165,274.3937143836971,105,break_monsoon,0.6133587420760404,25.815237251346787,68.38191525015766,16.948765211113795,4.188231716859132,1016.1730067192876,-0.10167893463284501,27.964996080000535,-0.5071884653004131,2,0.1726406960863709,1.2983600537888003,0.057696709883293784,13.753408185012152,1.3011798886942527,1.9145386307702932,False
15074,2013-06-24,2013,6,peninsular_india,10.708789421803786,75.20543328967041,828.9066767443453,89,active_monsoon,3.184585465081404,26.182282392576585,66.5796107776626,13.001535207823515,1.4297650469736032,1019.8740087490914,-0.025078195584868464,29.4198116799567,0.2646389958800489,8,0.13262401604886215,0.05991787922891979,0.30604433898551786,114.52531716276367,7.001891746936578,10.186477212017982,False
15075,2020-08-04,2020,8,west_coast,17.265324074160013,71.05821677746928,275.5229532954983,102,break_monsoon,1.360475155880068,28.841071914273744,87.04771463517368,13.983774833031752,11.641983859527333,1007.431473624327,-0.04527723611678641,31.34493351354703,-0.01764671844249105,2,1.5680486426121547,-0.6647355839581655,0.3992171729363817,72.65179677314124,-0.21322401733173363,1.1472511385483344,False
15076,2020-07-17,2020,7,north_india,29.05815697026827,69.63326945043556,516.3020023411274,105,break_monsoon,12.662777006503307,21.295562909146682,78.25108015607636,16.617274426924624,9.396396229841658,998.9008539547392,-0.22436754693575034,26.957023018680314,-0.6735254727676357,5,0.049761701022962575,-0.6138354196922691,0.14785003907721095,104.99679862137597,7.371969415577372,20.03474642208068,False
15077,2019-07-24,2019,7,east_coast,17.597490601014453,85.01528460567081,62.362539509049356,118,monsoon_low_depression,5.121433139473578,30.33375264737035,70.7594776151512,20.70821711966696,1.3778646079289418,1021.0022325198084,0.054250147702632284,28.024058284821688,0.5429081382500741,6,-1.0239980607145749,-0.5223796035547088,0.48016411284670885,42.90829417622021,10.679886490959415,15.801319630432992,False
15078,2021-06-25,2021,6,west_coast,9.282532097660633,74.09942465962156,128.32233806060856,82,coastal_orographic,9.572490338293703,30.896034480229787,69.01560353528333,19.743650951449425,6.466408706664764,1008.1088540356694,-0.14535712091687067,28.418183873793428,-0.45624314699067026,5,-1.7189778885046931,-0.16361995115559094,0.3732462483597624,66.96979482576329,16.36138439129959,25.933874729593292,False
15079,2022-07-12,2022,7,north_india,27.672951530355924,72.94266782041181,128.77558620711662,104,active_monsoon,8.807461787187574,30.227851868782675,90.83639929649398,13.910150873170878,10.662955554698687,1003.2902171636416,-0.06681049862695652,26.71430442093191,0.8505846273075044,8,0.24645578912343022,1.1017527343131333,0.29459642668672503,35.18720900789266,8.677810422202068,17.48527220938964,False
15080,2020-06-23,2020,6,west_coast,20.072805464994477,77.10680104118993,157.04741951806878,36,coastal_orographic,12.979686509035128,22.538561785427675,72.51673892444526,8.72354006682869,2.517084462306485,991.2488042640639,0.2762998649822768,29.723334886468372,0.8640868808749413,4,-1.4399479850185846,1.0542074986434729,0.43370396453087195,27.303828510318976,1.2187548509239035,14.19844135995903,False
15081,2024-07-08,2024,7,himalayan,28.75198344903607,78.81666714587521,2307.136033196841,106,monsoon_low_depression,7.946656497617997,30.71946959842371,59.685888663592564,18.957821311025125,14.533827423656504,1001.8642687584794,-0.17141198232522378,26.877195565706007,0.17711692657004835,1,-0.7814243516161155,-0.875388214021039,0.6949200704041804,793.1166889674272,24.072439211202482,32.01909570882048,False
15082,2017-07-02,2017,7,east_coast,19.246361213212055,86.10118684215898,120.475887998333,69,active_monsoon,19.154921244294037,27.83262246475244,60.1628910228791,18.961600228265794,2.29828938470074,1010.6142770638182,-0.48816422023025474,28.972613407997205,0.5234459788193982,3,0.45300310852271775,-0.08994031727935296,0.4576131139099533,39.4686151438701,16.76720931854475,35.92213056283879,False
15083,2018-08-30,2018,8,peninsular_india,16.37254341558474,83.6346077533626,396.890404805139,46,active_monsoon,3.9013417577621676,32.141187755557844,80.37284800924184,14.362298811182807,14.292906117634534,1013.1760904498415,-0.12147170405706502,26.741513780670452,-0.8380794627080466,4,-0.12596804446749946,-0.729990145795628,0.2619011511187957,251.527365864178,3.763595114495987,7.664936872258155,False
15084,2020-06-23,2020,6,central_india,20.013805120701434,75.99848930766554,518.892309272308,81,active_monsoon,5.923412529780083,32.03459093768096,74.63387821293333,10.518053737928224,21.941512159900604,1012.9612087901461,0.019903317884286273,28.88372112407059,0.8184182465750326,5,0.6386420806267311,-0.41922347213976785,0.26289145588853013,2.7936163989034357,-2.4278202532102195,3.4955922765698633,False
15085,2013-07-24,2013,7,peninsular_india,11.845951040610789,75.98637758180455,240.94697765826348,101,break_monsoon,,27.811734224842148,74.92585111585174,,1.2358124148001655,1023.8598137044277,0.04713532693792666,28.53439271313263,-0.5384842827093421,6,1.2536337460415647,0.7649130448398884,0.03671510932230579,2.8605188298341613,-11.270405755207829,0.0,False
15086,2010-08-22,2010,8,peninsular_india,14.585758952548598,78.18468127025409,285.9460561463667,83,active_monsoon,6.892398108201154,27.987018840129142,82.13773218051797,17.28045531574653,8.038758589263395,1016.9398703460114,-0.18811743419548854,26.879438759442362,-0.737777031434341,6,1.472173306538852,1.2549295507214189,0.17004904176490976,149.84220475568736,14.235080879735381,21.127478987936534,False
15087,2024-06-28,2024,6,peninsular_india,16.61509936259317,75.59070032601537,245.25627040703063,31,active_monsoon,9.139552888082005,23.14535494139904,82.85104809364873,13.067625282205086,2.7414340172980105,1028.9564826002375,-0.11889533998870398,27.781853579021806,0.5507764010656621,5,-0.30781270794807036,0.3874792951245716,0.0070788877499251,205.76629887494306,12.93902974111182,22.078582629193825,False
15088,2024-06-02,2024,6,central_india,24.724098731794,82.30396738035677,510.90368490522627,108,coastal_orographic,0.802914703760902,26.278219941851024,59.12871495402412,13.950208865680652,3.7455930259563024,1000.0034878966383,0.13521556800915574,29.298559109836084,-0.28075220652868477,7,-1.1927300290872664,0.7037417010901647,0.1437578950327692,575.6244971291803,9.367018684521373,10.169933388282274,False
15089,2023-07-01,2023,7,himalayan,28.252088593173607,88.12178356781197,1510.7606505148574,76,monsoon_low_depression,2.7245713228016544,29.76687422695171,67.01719616427492,12.286965439983529,4.431596552409655,1001.0978967925639,0.07387168925871651,26.703770690654085,1.2542204581750958,7,-1.0563622520011293,0.23391599622066694,0.36697369988341355,150.09140755310452,15.019382719752103,17.743954042553757,False
15090,2014-06-06,2014,6,west_coast,8.921494648913903,74.16501022769116,192.1596207772645,89,monsoon_low_depression,2.3184844947529317,26.22202618659189,72.72612581664958,10.24384724300549,8.43478653978385,1018.7894758535492,0.2641496049376673,27.756540030300446,0.5499582078979277,5,-0.9845586434940119,0.9475430709959038,0.3508911878616892,50.76557659030982,16.275854832060652,18.594339326813582,False
15091,2023-06-16,2023,6,central_india,15.443701727880923,74.33541838175928,488.0990697270958,106,active_monsoon,,26.06581395791699,70.71704100001874,20.860112108904254,1.7818376860776644,1016.9876969901409,-0.14561197384913296,26.89096117971625,-0.7012506621676143,2,0.37001590018600405,0.6011129516419781,0.27826913448699586,75.52821499326123,4.569782250402562,5.409487717179866,True
15092,2023-09-13,2023,9,west_coast,22.38661687969872,71.14490306192451,149.95694040058018,80,break_monsoon,1.6178810861308135,27.38777164213525,,,3.000349261909997,1004.4803227401501,-0.17749825765927124,29.097639129005895,-0.18761525586979355,4,-0.3642383091107105,0.8708323530116964,0.4542510123377908,80.70701540793507,5.379029699672339,6.996910785803152,False
15093,2014-08-16,2014,8,north_india,31.754455673990932,68.93757663605493,300.31833336129716,102,break_monsoon,2.914638302536008,30.975200722288918,97.77773660630733,17.452340478462062,,985.8073441138587,-0.06098712403316705,28.803052988195738,0.9495677372606324,4,0.7548863826284594,1.2051003614586095,0.2123015510778328,747.5344796490717,-4.15987097308219,0.0,False
15094,2013-08-27,2013,8,east_coast,10.28829626320081,82.20277465353288,96.07813741764171,97,break_monsoon,0.6666866103806814,28.447825763403145,69.66642891918296,,4.9766487886281325,1028.7225658246275,0.29994643431879675,28.04443404894507,-0.05686418711059067,6,0.4629319950981983,0.10395069467415807,0.3936794976111875,31.26991653109608,-17.481969244151895,0.0,False
15095,2023-08-29,2023,8,west_coast,17.00632273979964,72.50878130108609,247.07746901074538,66,coastal_orographic,1.8619110956987333,25.384300712643668,73.08696188729314,10.413283330543772,0.9142374044343744,1013.7810418102015,0.08503113898990396,28.557675964169796,1.3712676486154223,7,1.764462459088865,-0.11200947494628755,0.21638970100434937,48.7812737923626,15.923153691328112,17.785064787026844,False
15096,2010-08-18,2010,8,northeast_india,28.557958305846295,94.40531606576901,698.3576923468796,63,break_monsoon,,21.670000037696937,68.83773441214724,14.19303607225008,13.180722386529633,992.1400619487757,-0.08376242677396378,28.913502520998065,0.29603232471937135,1,-1.1782275057304044,-0.13542211612920166,0.21368963950928957,176.01820495143343,-0.6500300064658473,0.4033721447093166,False
15097,2023-06-06,2023,6,peninsular_india,8.10021789505776,81.01632642782448,170.25558408953285,48,active_monsoon,6.372774266458814,26.85270514301114,64.17075803940078,17.40316043986694,3.3623736970439078,1020.6802058102478,-0.2629252377739737,29.608132008538494,0.2076623989194366,2,0.19101852177582357,-0.0316151663829886,0.056479300677544336,688.2207497449203,20.06174715307771,26.434521419536523,False
15098,2016-08-14,2016,8,peninsular_india,14.457211927749073,80.24145290944982,327.5395611243422,118,active_monsoon,21.664087752371653,24.144444529827346,73.42091846015018,17.882237736859228,5.610610996963457,1016.5747758407252,-0.09827498446313418,28.586125140383835,0.3526200956181237,6,-0.053198410890524815,1.2599079148507069,0.33164722093212695,72.51872700181684,21.82668644366054,43.49077419603219,True
15099,2020-08-26,2020,8,peninsular_india,8.755152570087168,75.38124933811125,592.9632501892512,102,break_monsoon,4.068543970037586,27.15968363649179,65.75557791105254,14.348080427848153,6.531495173479294,1016.6995624246765,0.12653138337857814,27.59635458717749,1.3719804520229881,2,-1.7602867316347268,0.26146365970028973,0.1415952205344061,80.78099253255856,4.98959888812697,9.058142858164556,False
15100,2012-08-10,2012,8,central_india,26.38140251625313,84.800438421578,540.0573070176149,70,coastal_orographic,21.33492043595653,31.454951553616617,,18.863260139362225,9.31707467445655,1008.4821782095844,-0.07539771364788095,26.813735430835298,-0.5332388972870782,2,1.024942213970142,-0.7969594824894726,0.20959345428640128,577.471110343781,19.935955563597403,41.27087599955394,False
15101,2014-06-04,2014,6,west_coast,11.956040341355266,72.35702959834602,165.18722245132534,79,coastal_orographic,6.0977518988572434,22.021721681975798,67.38847115155303,18.97532280666856,8.234388480791969,1022.2403574345643,0.012736557877269378,30.5067022303449,-0.6252280372320975,3,0.7475270634815356,-0.9477140145548218,0.4543864528561176,168.67146944920262,1.65801413273096,7.7557660315882035,False
15102,2022-09-12,2022,9,central_india,18.172357523895997,77.19426298902545,953.5257075619057,106,active_monsoon,2.8232359671917315,29.24090479073945,70.96271131101025,15.372146687116539,1.8585870366733084,1025.12630136922,-0.06754557543858226,28.68576778084651,-0.8157465173660781,1,-0.5794596946985882,1.420436229877026,0.3455542962760376,451.820562966755,16.264567787451227,19.08780375464296,False
15103,2015-09-30,2015,9,central_india,18.794686850690915,76.33325104751233,128.2266026277404,107,break_monsoon,5.997787490206285,29.98727804748978,69.12000915816834,17.47533630552862,8.218098845721354,992.9757630076845,-0.12904260482407728,29.786030159292928,0.027350823832980986,1,0.6970174864528754,-0.8414912663415157,0.18071863936457377,448.80594245908344,2.678670321870772,8.676457812077057,False
15104,2012-06-16,2012,6,north_india,29.796240520005654,69.19169690995983,408.3774680971603,107,monsoon_low_depression,7.98694679231266,22.113239627836414,66.38601524258317,8.76429048824734,2.6953457879184954,1006.7120645923696,-0.04870085782743441,28.649315783147415,-0.3919757386278144,4,-1.086071776454236,-1.4658261242708472,0.18475758153542277,206.40761826102235,-0.6513925352573215,7.335554257055338,False
15105,2010-08-04,2010,8,west_coast,8.798537845382937,68.2300528551973,207.2606409820012,53,active_monsoon,5.64627573699488,29.320237325897423,88.0594526246867,16.770049846945014,4.207391289817874,1015.6790612519701,-0.20845585380735424,30.41513981159913,-0.26976374289986216,5,-0.6359707644192927,-0.25430056455317196,0.3932729846224838,89.89837048825837,11.212221271312371,16.858497008307253,False
